strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes
ignition,2024-10-23T19:20:00+00:00,2024-10-23T20:02:00+00:00,buy,5831.75,5839.5,37.51,target,42
ignition,2024-10-24T00:36:00+00:00,2024-10-24T00:42:00+00:00,buy,5847.25,5850.75,32.52,target,6
ignition,2024-10-24T00:42:00+00:00,2024-10-24T02:02:00+00:00,buy,5849.75,5847.25,-13.74,stop,80
ignition,2024-10-24T03:00:00+00:00,2024-10-24T03:08:00+00:00,buy,5852.5,5851.25,-22.47,stop,8
ignition,2024-10-24T03:30:00+00:00,2024-10-24T03:44:00+00:00,buy,5853.5,5852.5,-18.72,stop,14
ignition,2024-10-24T06:10:00+00:00,2024-10-24T06:48:00+00:00,buy,5852.5,5850.5,-22.48,stop,38
ignition,2024-10-24T07:10:00+00:00,2024-10-24T07:16:00+00:00,buy,5855.5,5859.5,18.76,target,6
ignition,2024-10-24T07:16:00+00:00,2024-10-24T07:22:00+00:00,buy,5859.75,5856.5,-17.49,stop,6
ignition,2024-10-24T07:22:00+00:00,2024-10-24T07:30:00+00:00,buy,5857.0,5861.75,22.51,target,8
ignition,2024-10-24T07:30:00+00:00,2024-10-24T08:14:00+00:00,buy,5861.25,5865.5,20.01,target,44
ignition,2024-10-24T08:14:00+00:00,2024-10-24T08:46:00+00:00,buy,5865.0,5862.75,-24.98,stop,32
ignition,2024-10-24T10:20:00+00:00,2024-10-24T10:48:00+00:00,buy,5865.75,5863.75,-22.48,stop,28
ignition,2024-10-24T11:52:00+00:00,2024-10-24T12:02:00+00:00,buy,5867.75,5866.25,-17.48,stop,10
ignition,2024-10-24T14:40:00+00:00,2024-10-24T14:44:00+00:00,buy,5852.25,5847.75,-23.74,stop,4
ignition,2024-10-24T15:12:00+00:00,2024-10-24T15:22:00+00:00,buy,5847.75,5843.0,-24.99,stop,10
ignition,2024-10-24T16:48:00+00:00,2024-10-24T16:50:00+00:00,buy,5847.0,5842.25,-24.99,stop,2
ignition,2024-10-24T17:04:00+00:00,2024-10-24T17:16:00+00:00,buy,5849.25,5845.0,-22.49,stop,12
ignition,2024-10-24T17:44:00+00:00,2024-10-24T17:46:00+00:00,buy,5852.75,5849.5,-17.49,stop,2
ignition,2024-10-24T18:12:00+00:00,2024-10-24T18:38:00+00:00,buy,5846.5,5842.5,-21.24,stop,26
ignition,2024-10-24T19:30:00+00:00,2024-10-24T19:42:00+00:00,buy,5853.5,5849.25,-22.49,stop,12
ignition,2024-10-24T19:54:00+00:00,2024-10-24T19:56:00+00:00,buy,5853.25,5849.0,-22.49,stop,2
ignition,2024-10-24T19:48:00+00:00,2024-10-24T19:58:00+00:00,buy,5851.25,5847.25,-21.24,stop,10
ignition,2024-10-24T19:38:00+00:00,2024-10-24T20:06:00+00:00,sell,5850.5,5854.75,-22.49,stop,28
ignition,2024-10-25T00:04:00+00:00,2024-10-25T00:06:00+00:00,buy,5851.25,5849.75,-17.48,stop,2
ignition,2024-10-25T00:56:00+00:00,2024-10-25T01:54:00+00:00,buy,5853.25,5851.5,-19.98,stop,58
ignition,2024-10-25T05:54:00+00:00,2024-10-25T06:24:00+00:00,buy,5850.25,5852.75,22.52,target,30
ignition,2024-10-25T06:28:00+00:00,2024-10-25T06:36:00+00:00,buy,5853.0,5851.5,-26.22,stop,8
ignition,2024-10-25T07:38:00+00:00,2024-10-25T07:56:00+00:00,buy,5854.75,5860.0,25.01,target,18
ignition,2024-10-25T08:00:00+00:00,2024-10-25T08:06:00+00:00,buy,5858.75,5855.75,-16.24,stop,6
ignition,2024-10-25T09:02:00+00:00,2024-10-25T09:14:00+00:00,buy,5859.75,5863.0,30.02,target,12
ignition,2024-10-25T09:14:00+00:00,2024-10-25T11:00:00+00:00,buy,5862.25,5860.25,-22.48,stop,106
ignition,2024-10-25T11:44:00+00:00,2024-10-25T11:50:00+00:00,buy,5866.5,5863.75,-14.99,stop,6
ignition,2024-10-25T11:54:00+00:00,2024-10-25T12:08:00+00:00,buy,5865.25,5868.75,32.52,target,14
ignition,2024-10-25T12:42:00+00:00,2024-10-25T13:04:00+00:00,buy,5869.25,5872.5,30.02,target,22
ignition,2024-10-25T13:04:00+00:00,2024-10-25T13:10:00+00:00,buy,5871.25,5869.5,-19.98,stop,6
ignition,2024-10-25T13:14:00+00:00,2024-10-25T13:28:00+00:00,buy,5872.5,5870.5,-22.48,stop,14
ignition,2024-10-25T13:58:00+00:00,2024-10-25T14:02:00+00:00,buy,5889.0,5896.5,36.26,target,4
ignition,2024-10-25T16:10:00+00:00,2024-10-25T17:00:00+00:00,buy,5877.5,5873.0,-23.74,stop,50
ignition,2024-10-25T18:46:00+00:00,2024-10-25T19:12:00+00:00,buy,5856.0,5851.25,-24.99,stop,26
ignition,2024-10-25T19:08:00+00:00,2024-10-25T19:14:00+00:00,sell,5853.5,5846.0,36.26,target,6
ignition,2024-10-25T19:46:00+00:00,2024-10-25T19:52:00+00:00,buy,5849.5,5845.0,-23.74,stop,6
ignition,2024-10-27T23:56:00+00:00,2024-10-28T00:06:00+00:00,buy,5870.75,5874.0,30.02,target,10
ignition,2024-10-28T00:06:00+00:00,2024-10-28T00:32:00+00:00,buy,5875.75,5881.25,26.26,target,26
ignition,2024-10-28T00:32:00+00:00,2024-10-28T00:38:00+00:00,buy,5879.5,5877.0,-13.74,stop,6
ignition,2024-10-28T03:54:00+00:00,2024-10-28T04:44:00+00:00,buy,5873.25,5876.75,32.52,target,50
ignition,2024-10-28T04:50:00+00:00,2024-10-28T05:08:00+00:00,buy,5878.25,5876.5,-19.98,stop,18
ignition,2024-10-28T05:06:00+00:00,2024-10-28T05:10:00+00:00,sell,5877.5,5874.75,25.02,target,4
ignition,2024-10-28T06:10:00+00:00,2024-10-28T06:48:00+00:00,buy,5871.25,5874.75,32.52,target,38
ignition,2024-10-28T07:08:00+00:00,2024-10-28T08:02:00+00:00,buy,5876.5,5873.75,-14.99,stop,54
ignition,2024-10-28T08:16:00+00:00,2024-10-28T08:36:00+00:00,buy,5876.25,5882.5,30.01,target,20
ignition,2024-10-28T08:36:00+00:00,2024-10-28T09:24:00+00:00,buy,5882.25,5878.25,-21.24,stop,48
ignition,2024-10-28T10:00:00+00:00,2024-10-28T10:06:00+00:00,buy,5884.0,5881.75,-12.49,stop,6
ignition,2024-10-28T12:14:00+00:00,2024-10-28T12:40:00+00:00,buy,5869.5,5876.0,31.26,target,26
ignition,2024-10-28T12:40:00+00:00,2024-10-28T13:00:00+00:00,buy,5875.75,5880.5,22.51,target,20
ignition,2024-10-28T13:00:00+00:00,2024-10-28T13:24:00+00:00,buy,5879.75,5876.75,-16.24,stop,24
ignition,2024-10-28T14:24:00+00:00,2024-10-28T15:00:00+00:00,buy,5875.5,5871.0,-23.74,stop,36
ignition,2024-10-28T14:56:00+00:00,2024-10-28T15:00:00+00:00,sell,5876.25,5870.0,30.01,target,4
ignition,2024-10-28T16:20:00+00:00,2024-10-28T16:34:00+00:00,buy,5870.5,5866.5,-21.24,stop,14
ignition,2024-10-28T17:30:00+00:00,2024-10-28T18:34:00+00:00,buy,5870.25,5866.25,-21.24,stop,64
ignition,2024-10-28T19:38:00+00:00,2024-10-28T19:50:00+00:00,buy,5869.0,5865.25,-19.99,stop,12
ignition,2024-10-29T00:16:00+00:00,2024-10-29T00:36:00+00:00,buy,5859.25,5863.0,17.51,target,20
ignition,2024-10-29T00:36:00+00:00,2024-10-29T00:44:00+00:00,buy,5862.75,5860.75,-22.48,stop,8
ignition,2024-10-29T03:10:00+00:00,2024-10-29T03:14:00+00:00,buy,5863.0,5861.5,-26.22,stop,4
ignition,2024-10-29T03:14:00+00:00,2024-10-29T03:22:00+00:00,buy,5861.75,5860.5,-22.47,stop,8
ignition,2024-10-29T05:42:00+00:00,2024-10-29T06:08:00+00:00,buy,5859.25,5861.75,22.52,target,26
ignition,2024-10-29T06:08:00+00:00,2024-10-29T06:32:00+00:00,buy,5862.0,5864.0,26.28,target,24
ignition,2024-10-29T06:32:00+00:00,2024-10-29T06:52:00+00:00,buy,5864.25,5867.25,27.52,target,20
ignition,2024-10-29T06:52:00+00:00,2024-10-29T07:22:00+00:00,buy,5866.25,5868.75,22.52,target,30
ignition,2024-10-29T07:30:00+00:00,2024-10-29T07:38:00+00:00,buy,5869.0,5867.5,-17.48,stop,8
ignition,2024-10-29T08:38:00+00:00,2024-10-29T08:56:00+00:00,buy,5867.0,5863.0,-21.24,stop,18
ignition,2024-10-29T09:22:00+00:00,2024-10-29T10:06:00+00:00,buy,5863.0,5859.25,-19.99,stop,44
ignition,2024-10-29T12:14:00+00:00,2024-10-29T12:20:00+00:00,buy,5853.75,5850.25,-18.74,stop,6
ignition,2024-10-29T15:42:00+00:00,2024-10-29T15:52:00+00:00,buy,5867.75,5863.0,-24.99,stop,10
ignition,2024-10-29T16:14:00+00:00,2024-10-29T16:28:00+00:00,buy,5870.75,5867.5,-17.49,stop,14
ignition,2024-10-29T16:42:00+00:00,2024-10-29T16:52:00+00:00,buy,5867.5,5874.75,35.01,target,10
ignition,2024-10-29T17:00:00+00:00,2024-10-29T17:30:00+00:00,buy,5875.75,5871.5,-22.49,stop,30
ignition,2024-10-29T17:20:00+00:00,2024-10-29T18:30:00+00:00,sell,5874.0,5878.25,-22.49,stop,70
ignition,2024-10-29T18:28:00+00:00,2024-10-29T18:40:00+00:00,buy,5877.5,5883.0,26.26,target,12
ignition,2024-10-29T18:40:00+00:00,2024-10-29T18:50:00+00:00,buy,5882.0,5878.0,-21.24,stop,10
ignition,2024-10-29T19:28:00+00:00,2024-10-29T19:36:00+00:00,buy,5882.5,5879.75,-14.99,stop,8
ignition,2024-10-29T22:04:00+00:00,2024-10-29T22:52:00+00:00,buy,5882.0,5887.75,27.51,target,48
ignition,2024-10-29T22:52:00+00:00,2024-10-29T23:02:00+00:00,buy,5886.5,5885.0,-17.48,stop,10
ignition,2024-10-30T00:22:00+00:00,2024-10-30T00:40:00+00:00,buy,5888.5,5891.5,27.52,target,18
ignition,2024-10-30T00:40:00+00:00,2024-10-30T00:44:00+00:00,buy,5890.25,5888.25,-22.48,stop,4
ignition,2024-10-30T00:44:00+00:00,2024-10-30T01:36:00+00:00,buy,5889.0,5892.5,32.52,target,52
ignition,2024-10-30T01:36:00+00:00,2024-10-30T02:02:00+00:00,buy,5892.25,5890.5,-19.98,stop,26
ignition,2024-10-30T06:14:00+00:00,2024-10-30T07:00:00+00:00,buy,5880.75,5884.75,18.76,target,46
ignition,2024-10-30T07:00:00+00:00,2024-10-30T07:18:00+00:00,buy,5883.25,5885.75,22.52,target,18
ignition,2024-10-30T09:06:00+00:00,2024-10-30T10:34:00+00:00,buy,5881.25,5877.75,-18.74,stop,88
ignition,2024-10-30T12:14:00+00:00,2024-10-30T12:22:00+00:00,buy,5873.25,5870.0,-17.49,stop,8
ignition,2024-10-30T12:18:00+00:00,2024-10-30T12:38:00+00:00,sell,5871.0,5874.25,-17.49,stop,20
ignition,2024-10-30T15:40:00+00:00,2024-10-30T16:16:00+00:00,buy,5883.0,5878.5,-23.74,stop,36
ignition,2024-10-30T18:20:00+00:00,2024-10-30T18:28:00+00:00,buy,5869.0,5864.5,-23.74,stop,8
ignition,2024-10-31T01:08:00+00:00,2024-10-31T01:22:00+00:00,buy,5835.5,5838.25,25.02,target,14
ignition,2024-10-31T07:30:00+00:00,2024-10-31T07:48:00+00:00,buy,5811.25,5808.0,-17.49,stop,18
ignition,2024-10-31T08:14:00+00:00,2024-10-31T08:24:00+00:00,buy,5807.75,5804.5,-17.49,stop,10
ignition,2024-10-31T10:00:00+00:00,2024-10-31T10:06:00+00:00,buy,5807.0,5805.25,-19.98,stop,6
ignition,2024-10-31T11:00:00+00:00,2024-10-31T11:10:00+00:00,buy,5810.5,5808.0,-13.74,stop,10
ignition,2024-10-31T11:12:00+00:00,2024-10-31T11:36:00+00:00,buy,5810.75,5808.25,-13.74,stop,24
ignition,2024-10-31T11:30:00+00:00,2024-10-31T11:46:00+00:00,sell,5809.5,5812.0,-13.74,stop,16
ignition,2024-10-31T11:50:00+00:00,2024-10-31T11:56:00+00:00,buy,5813.25,5816.75,32.52,target,6
ignition,2024-10-31T12:14:00+00:00,2024-10-31T12:30:00+00:00,buy,5816.75,5813.75,-16.24,stop,16
ignition,2024-10-31T15:44:00+00:00,2024-10-31T15:48:00+00:00,buy,5759.25,5754.75,-23.74,stop,4
ignition,2024-10-31T16:18:00+00:00,2024-10-31T16:24:00+00:00,buy,5766.5,5761.75,-24.99,stop,6
ignition,2024-10-31T17:02:00+00:00,2024-10-31T17:12:00+00:00,buy,5768.25,5764.25,-21.24,stop,10
ignition,2024-10-31T19:06:00+00:00,2024-10-31T19:32:00+00:00,buy,5760.25,5755.75,-23.74,stop,26
ignition,2024-10-31T22:34:00+00:00,2024-10-31T22:50:00+00:00,buy,5749.5,5746.75,-14.99,stop,16
ignition,2024-11-01T00:20:00+00:00,2024-11-01T00:50:00+00:00,buy,5741.0,5745.5,21.26,target,30
ignition,2024-11-01T02:58:00+00:00,2024-11-01T03:06:00+00:00,buy,5743.75,5745.75,26.28,target,8
ignition,2024-11-01T03:06:00+00:00,2024-11-01T03:20:00+00:00,buy,5745.5,5748.0,22.52,target,14
ignition,2024-11-01T03:20:00+00:00,2024-11-01T04:38:00+00:00,buy,5748.0,5750.75,25.02,target,78
ignition,2024-11-01T05:16:00+00:00,2024-11-01T06:20:00+00:00,buy,5752.25,5750.25,-22.48,stop,64
ignition,2024-11-01T07:50:00+00:00,2024-11-01T08:04:00+00:00,buy,5749.5,5754.25,22.51,target,14
ignition,2024-11-01T09:30:00+00:00,2024-11-01T10:02:00+00:00,sell,5755.25,5757.25,-22.48,stop,32
ignition,2024-11-01T08:04:00+00:00,2024-11-01T10:14:00+00:00,buy,5753.0,5759.0,28.76,target,130
ignition,2024-11-01T10:14:00+00:00,2024-11-01T10:40:00+00:00,buy,5758.25,5756.75,-17.48,stop,26
ignition,2024-11-01T11:00:00+00:00,2024-11-01T11:04:00+00:00,buy,5760.0,5758.0,-22.48,stop,4
ignition,2024-11-01T11:34:00+00:00,2024-11-01T11:46:00+00:00,buy,5763.25,5761.0,-12.49,stop,12
ignition,2024-11-01T11:44:00+00:00,2024-11-01T12:26:00+00:00,sell,5761.25,5757.0,20.01,target,42
ignition,2024-11-01T12:54:00+00:00,2024-11-01T13:00:00+00:00,buy,5768.75,5764.5,-22.49,stop,6
ignition,2024-11-01T18:40:00+00:00,2024-11-01T19:06:00+00:00,buy,5766.75,5773.75,33.76,target,26
ignition,2024-11-01T18:54:00+00:00,2024-11-01T19:06:00+00:00,sell,5767.5,5772.0,-23.74,stop,12
ignition,2024-11-01T18:56:00+00:00,2024-11-01T19:08:00+00:00,buy,5768.5,5776.25,37.51,target,12
ignition,2024-11-04T01:12:00+00:00,2024-11-04T01:22:00+00:00,buy,5751.0,5754.0,27.52,target,10
ignition,2024-11-04T01:24:00+00:00,2024-11-04T01:48:00+00:00,buy,5754.5,5758.0,32.52,target,24
ignition,2024-11-04T01:48:00+00:00,2024-11-04T02:08:00+00:00,buy,5758.25,5761.75,32.52,target,20
ignition,2024-11-04T02:08:00+00:00,2024-11-04T02:12:00+00:00,buy,5761.0,5759.0,-22.48,stop,4
ignition,2024-11-04T02:20:00+00:00,2024-11-04T02:24:00+00:00,buy,5760.75,5763.75,27.52,target,4
ignition,2024-11-04T02:24:00+00:00,2024-11-04T02:30:00+00:00,buy,5763.75,5767.5,17.51,target,6
ignition,2024-11-04T02:30:00+00:00,2024-11-04T04:44:00+00:00,buy,5767.0,5774.0,33.76,target,134
ignition,2024-11-04T04:44:00+00:00,2024-11-04T04:48:00+00:00,buy,5774.25,5772.5,-19.98,stop,4
ignition,2024-11-04T06:06:00+00:00,2024-11-04T07:04:00+00:00,buy,5774.0,5772.5,-17.48,stop,58
ignition,2024-11-04T08:00:00+00:00,2024-11-04T08:32:00+00:00,buy,5765.25,5761.75,-18.74,stop,32
ignition,2024-11-04T08:24:00+00:00,2024-11-04T08:36:00+00:00,sell,5765.75,5759.25,31.26,target,12
ignition,2024-11-04T09:54:00+00:00,2024-11-04T10:02:00+00:00,buy,5764.0,5768.25,20.01,target,8
ignition,2024-11-04T10:02:00+00:00,2024-11-04T10:18:00+00:00,buy,5769.25,5766.0,-17.49,stop,16
ignition,2024-11-04T10:20:00+00:00,2024-11-04T10:34:00+00:00,buy,5768.25,5772.5,20.01,target,14
ignition,2024-11-04T10:34:00+00:00,2024-11-04T11:10:00+00:00,buy,5772.0,5769.75,-24.98,stop,36
ignition,2024-11-04T11:34:00+00:00,2024-11-04T12:06:00+00:00,buy,5769.0,5766.5,-13.74,stop,32
ignition,2024-11-04T12:48:00+00:00,2024-11-04T13:02:00+00:00,buy,5761.75,5767.75,28.76,target,14
ignition,2024-11-04T18:00:00+00:00,2024-11-04T18:06:00+00:00,buy,5750.75,5746.25,-23.74,stop,6
ignition,2024-11-04T18:46:00+00:00,2024-11-04T19:28:00+00:00,buy,5756.25,5751.75,-23.74,stop,42
ignition,2024-11-04T18:54:00+00:00,2024-11-04T19:30:00+00:00,sell,5754.5,5748.0,31.26,target,36
ignition,2024-11-04T23:04:00+00:00,2024-11-04T23:14:00+00:00,buy,5748.75,5745.75,-16.24,stop,10
ignition,2024-11-05T02:12:00+00:00,2024-11-05T02:18:00+00:00,sell,5742.75,5745.5,-14.99,stop,6
ignition,2024-11-05T04:50:00+00:00,2024-11-05T05:06:00+00:00,sell,5743.25,5744.75,-17.48,stop,16
ignition,2024-11-05T01:46:00+00:00,2024-11-05T06:44:00+00:00,buy,5744.25,5750.75,31.26,target,298
ignition,2024-11-05T06:50:00+00:00,2024-11-05T07:00:00+00:00,buy,5750.0,5748.75,-22.47,stop,10
ignition,2024-11-05T07:12:00+00:00,2024-11-05T07:24:00+00:00,buy,5753.75,5751.5,-24.98,stop,12
ignition,2024-11-05T08:42:00+00:00,2024-11-05T09:08:00+00:00,buy,5750.75,5755.75,23.76,target,26
ignition,2024-11-05T09:08:00+00:00,2024-11-05T09:30:00+00:00,buy,5756.0,5753.25,-14.99,stop,22
ignition,2024-11-05T10:22:00+00:00,2024-11-05T11:04:00+00:00,buy,5751.25,5755.5,20.01,target,42
ignition,2024-11-05T11:04:00+00:00,2024-11-05T12:20:00+00:00,buy,5755.5,5753.0,-13.74,stop,76
ignition,2024-11-05T13:30:00+00:00,2024-11-05T13:56:00+00:00,buy,5756.0,5753.5,-13.74,stop,26
ignition,2024-11-05T14:10:00+00:00,2024-11-05T14:30:00+00:00,buy,5752.5,5757.25,22.51,target,20
ignition,2024-11-05T16:24:00+00:00,2024-11-05T17:10:00+00:00,buy,5796.0,5803.0,33.76,target,46
ignition,2024-11-05T17:46:00+00:00,2024-11-05T18:12:00+00:00,buy,5809.25,5805.0,-22.49,stop,26
ignition,2024-11-05T19:08:00+00:00,2024-11-05T19:16:00+00:00,buy,5804.25,5800.25,-21.24,stop,8
ignition,2024-11-05T20:30:00+00:00,2024-11-05T20:44:00+00:00,buy,5803.5,5799.25,-22.49,stop,14
ignition,2024-11-05T21:58:00+00:00,2024-11-05T23:00:00+00:00,buy,5822.0,5818.5,-18.74,stop,62
ignition,2024-11-05T23:08:00+00:00,2024-11-05T23:12:00+00:00,buy,5824.25,5820.0,-22.49,stop,4
ignition,2024-11-06T05:46:00+00:00,2024-11-06T06:06:00+00:00,buy,5883.0,5878.25,-24.99,stop,20
ignition,2024-11-06T09:54:00+00:00,2024-11-06T10:32:00+00:00,buy,5942.25,5950.0,37.51,target,38
ignition,2024-11-06T11:12:00+00:00,2024-11-06T11:36:00+00:00,buy,5943.0,5939.5,-18.74,stop,24
ignition,2024-11-06T12:44:00+00:00,2024-11-06T13:00:00+00:00,buy,5946.5,5941.75,-24.99,stop,16
ignition,2024-11-06T17:44:00+00:00,2024-11-06T18:10:00+00:00,buy,5939.5,5946.75,35.01,target,26
ignition,2024-11-06T18:10:00+00:00,2024-11-06T18:46:00+00:00,buy,5946.75,5954.25,36.26,target,36
ignition,2024-11-06T18:46:00+00:00,2024-11-06T18:52:00+00:00,buy,5953.5,5950.0,-18.74,stop,6
ignition,2024-11-06T19:30:00+00:00,2024-11-06T19:40:00+00:00,buy,5954.75,5951.5,-17.49,stop,10
ignition,2024-11-06T20:04:00+00:00,2024-11-06T20:12:00+00:00,buy,5955.0,5961.0,28.76,target,8
ignition,2024-11-06T20:12:00+00:00,2024-11-06T20:24:00+00:00,buy,5961.0,5956.25,-24.99,stop,12
ignition,2024-11-06T20:30:00+00:00,2024-11-06T20:36:00+00:00,buy,5960.5,5956.25,-22.49,stop,6
ignition,2024-11-06T21:48:00+00:00,2024-11-06T21:56:00+00:00,buy,5962.25,5966.25,18.76,target,8
ignition,2024-11-07T01:30:00+00:00,2024-11-07T01:36:00+00:00,buy,5957.0,5962.25,25.01,target,6
ignition,2024-11-07T01:36:00+00:00,2024-11-07T01:42:00+00:00,buy,5961.75,5958.25,-18.74,stop,6
ignition,2024-11-07T01:48:00+00:00,2024-11-07T03:20:00+00:00,buy,5959.75,5965.25,26.26,target,92
ignition,2024-11-07T03:20:00+00:00,2024-11-07T03:36:00+00:00,buy,5966.25,5963.0,-17.49,stop,16
ignition,2024-11-07T03:42:00+00:00,2024-11-07T03:50:00+00:00,buy,5966.25,5964.0,-12.49,stop,8
ignition,2024-11-07T04:50:00+00:00,2024-11-07T04:56:00+00:00,buy,5967.25,5965.5,-19.98,stop,6
ignition,2024-11-07T05:00:00+00:00,2024-11-07T05:24:00+00:00,buy,5966.25,5969.5,30.02,target,24
ignition,2024-11-07T06:00:00+00:00,2024-11-07T06:06:00+00:00,buy,5970.0,5968.5,-17.48,stop,6
ignition,2024-11-07T09:28:00+00:00,2024-11-07T11:34:00+00:00,sell,5969.5,5964.75,22.51,target,126
ignition,2024-11-07T08:10:00+00:00,2024-11-07T12:02:00+00:00,buy,5965.75,5973.25,36.26,target,232
ignition,2024-11-07T12:16:00+00:00,2024-11-07T12:24:00+00:00,sell,5971.75,5974.5,-14.99,stop,8
ignition,2024-11-07T12:22:00+00:00,2024-11-07T12:42:00+00:00,buy,5973.5,5970.75,-14.99,stop,20
ignition,2024-11-07T12:02:00+00:00,2024-11-07T12:44:00+00:00,buy,5972.0,5969.5,-13.74,stop,42
ignition,2024-11-07T13:04:00+00:00,2024-11-07T13:20:00+00:00,buy,5975.25,5973.0,-12.49,stop,16
ignition,2024-11-07T13:18:00+00:00,2024-11-07T13:30:00+00:00,sell,5974.75,5971.25,32.52,target,12
ignition,2024-11-07T14:24:00+00:00,2024-11-07T14:28:00+00:00,sell,5975.25,5978.25,-16.24,stop,4
ignition,2024-11-07T14:14:00+00:00,2024-11-07T14:32:00+00:00,buy,5976.25,5981.5,25.01,target,18
ignition,2024-11-07T15:16:00+00:00,2024-11-07T15:24:00+00:00,sell,5985.25,5989.5,-22.49,stop,8
ignition,2024-11-07T15:00:00+00:00,2024-11-07T15:46:00+00:00,buy,5987.75,5995.0,35.01,target,46
ignition,2024-11-07T15:46:00+00:00,2024-11-07T16:02:00+00:00,buy,5994.75,5990.75,-21.24,stop,16
ignition,2024-11-07T16:48:00+00:00,2024-11-07T17:30:00+00:00,buy,5995.75,6000.5,22.51,target,42
ignition,2024-11-07T17:46:00+00:00,2024-11-07T18:06:00+00:00,buy,6001.0,5998.25,-14.99,stop,20
ignition,2024-11-07T18:50:00+00:00,2024-11-07T19:00:00+00:00,buy,5994.0,5990.25,-19.99,stop,10
ignition,2024-11-07T19:38:00+00:00,2024-11-07T19:40:00+00:00,buy,5996.75,5992.0,-24.99,stop,2
ignition,2024-11-08T05:36:00+00:00,2024-11-08T05:40:00+00:00,buy,6006.75,6009.25,22.52,target,4
ignition,2024-11-08T05:40:00+00:00,2024-11-08T06:06:00+00:00,buy,6009.0,6007.0,-22.48,stop,26
ignition,2024-11-08T07:38:00+00:00,2024-11-08T07:46:00+00:00,buy,6007.75,6009.75,26.28,target,8
ignition,2024-11-08T07:46:00+00:00,2024-11-08T07:54:00+00:00,buy,6009.5,6008.25,-22.47,stop,8
ignition,2024-11-08T11:10:00+00:00,2024-11-08T12:32:00+00:00,buy,5994.75,6000.25,26.26,target,82
ignition,2024-11-08T12:34:00+00:00,2024-11-08T13:02:00+00:00,buy,5999.5,6003.25,17.51,target,28
ignition,2024-11-08T13:04:00+00:00,2024-11-08T13:10:00+00:00,buy,6003.5,6001.5,-22.48,stop,6
ignition,2024-11-08T14:24:00+00:00,2024-11-08T14:30:00+00:00,buy,6002.75,6006.5,35.02,target,6
ignition,2024-11-08T14:30:00+00:00,2024-11-08T14:56:00+00:00,buy,6008.5,6015.25,32.51,target,26
ignition,2024-11-08T14:56:00+00:00,2024-11-08T15:04:00+00:00,buy,6015.0,6010.5,-23.74,stop,8
ignition,2024-11-08T15:32:00+00:00,2024-11-08T15:38:00+00:00,buy,6019.25,6015.25,-21.24,stop,6
ignition,2024-11-08T15:38:00+00:00,2024-11-08T16:24:00+00:00,buy,6017.25,6023.75,31.26,target,46
ignition,2024-11-08T16:24:00+00:00,2024-11-08T16:42:00+00:00,buy,6023.0,6020.75,-12.49,stop,18
ignition,2024-11-08T17:36:00+00:00,2024-11-08T17:42:00+00:00,buy,6025.5,6022.5,-16.24,stop,6
ignition,2024-11-08T17:44:00+00:00,2024-11-08T18:36:00+00:00,buy,6025.5,6031.75,30.01,target,52
ignition,2024-11-08T19:02:00+00:00,2024-11-08T19:06:00+00:00,sell,6031.0,6035.5,-23.74,stop,4
ignition,2024-11-08T18:36:00+00:00,2024-11-08T19:40:00+00:00,buy,6032.25,6039.75,36.26,target,64
ignition,2024-11-08T19:40:00+00:00,2024-11-08T19:48:00+00:00,buy,6038.75,6036.0,-14.99,stop,8
ignition,2024-11-08T19:46:00+00:00,2024-11-08T20:00:00+00:00,sell,6036.75,6032.0,22.51,target,14
ignition,2024-11-10T23:12:00+00:00,2024-11-11T00:36:00+00:00,buy,6037.75,6034.0,-19.99,stop,84
ignition,2024-11-11T01:38:00+00:00,2024-11-11T02:02:00+00:00,buy,6035.75,6034.25,-17.48,stop,24
ignition,2024-11-11T08:18:00+00:00,2024-11-11T08:24:00+00:00,buy,6043.25,6041.25,-22.48,stop,6
ignition,2024-11-11T08:28:00+00:00,2024-11-11T08:46:00+00:00,buy,6044.0,6041.75,-12.49,stop,18
ignition,2024-11-11T12:16:00+00:00,2024-11-11T12:30:00+00:00,buy,6046.25,6048.5,30.03,target,14
ignition,2024-11-11T12:30:00+00:00,2024-11-11T12:44:00+00:00,buy,6048.5,6051.25,25.02,target,14
ignition,2024-11-11T12:44:00+00:00,2024-11-11T13:08:00+00:00,buy,6051.25,6049.5,-19.98,stop,24
ignition,2024-11-11T15:36:00+00:00,2024-11-11T15:44:00+00:00,buy,6038.75,6034.75,-21.24,stop,8
ignition,2024-11-11T16:34:00+00:00,2024-11-11T17:18:00+00:00,buy,6036.75,6033.0,-19.99,stop,44
ignition,2024-11-11T17:32:00+00:00,2024-11-11T17:38:00+00:00,buy,6033.75,6031.0,-14.99,stop,6
ignition,2024-11-11T17:14:00+00:00,2024-11-11T17:40:00+00:00,sell,6034.75,6030.25,21.26,target,26
ignition,2024-11-11T18:46:00+00:00,2024-11-11T19:10:00+00:00,buy,6027.5,6024.0,-18.74,stop,24
ignition,2024-11-12T01:08:00+00:00,2024-11-12T02:32:00+00:00,buy,6029.25,6027.0,-12.49,stop,84
ignition,2024-11-12T07:58:00+00:00,2024-11-12T08:02:00+00:00,buy,6026.75,6025.25,-17.48,stop,4
ignition,2024-11-12T08:50:00+00:00,2024-11-12T09:06:00+00:00,buy,6028.75,6026.5,-12.49,stop,16
